날짜,시간,시가,고가,저가,종가,거래량,거래대금,누적체결매도수량,누적체결매수수량
20240621,901,37150,37150,36450,36900,18517,681593000,6724,11793
20240621,902,36900,37100,36750,36950,1237,45670000,7034,12720
20240621,903,36950,37150,36800,36950,8539,315756000,8391,19902
20240621,904,36950,37000,36800,37000,953,35198000,8615,20631
20240621,905,37000,37200,36950,37200,6812,252228000,9330,26728
20240621,906,37200,37250,37100,37250,4311,160292000,12426,27943
20240621,907,37150,37200,37050,37150,2896,107466000,14877,28388
20240621,908,37100,37250,37050,37200,3983,148030000,18292,28956
20240621,909,37200,37400,37150,37300,4805,179289000,19426,32627
20240621,910,37350,37350,37050,37150,2745,102135000,21977,32821
20240621,911,37200,37200,36700,36700,19290,713766000,40519,33569
20240621,912,36700,36950,36700,36850,3060,112727000,42937,34211
20240621,913,36850,37100,36850,37050,1649,61016000,43410,35387
20240621,914,36950,37150,36950,36950,2510,92856000,44643,36664
20240621,915,36900,37150,36900,37000,21218,786193000,46143,56382
20240621,916,37050,37150,36900,36950,7047,260622000,52987,56585
20240621,917,36950,37050,36900,36950,985,36418000,53701,56856
20240621,918,36950,36950,36850,36850,5834,215297000,59501,56890
20240621,919,36950,37000,36900,36900,1541,56933000,60636,57296
20240621,920,36900,36900,36650,36650,3982,146352000,64471,57443
20240621,921,36650,36900,36650,36900,1570,57638000,65530,57954
20240621,922,36850,36950,36800,36900,1187,43759000,66546,58125
20240621,923,36900,37000,36850,37000,2057,76065000,66688,60040
20240621,924,36950,37000,36850,37000,2374,87730000,67966,61136
20240621,925,37000,37000,36900,36950,261,9639000,68192,61171
20240621,926,36950,37000,36850,36900,1819,67148000,69490,61692
20240621,927,37000,37000,36900,37000,1587,58661000,69960,62809
20240621,928,37050,37100,37000,37100,1368,50633000,71145,62992
20240621,929,37100,37150,37050,37100,365,13537000,71271,63231
20240621,930,37150,37200,37050,37200,1143,42440000,71807,63838
20240621,931,37200,37400,37150,37400,3699,137930000,72172,67172
20240621,932,37350,37450,37350,37450,10241,383004000,72451,77134
