날짜,시간,시가,고가,저가,종가,거래량,거래대금,누적체결매도수량,누적체결매수수량
20240607,901,126300,126300,125100,126200,13504,1702801000,3622,9882
20240607,902,126200,126900,125800,126100,10840,1369402000,9302,15042
20240607,903,126100,126500,125600,125700,6216,784048000,13558,17002
20240607,904,125700,126000,125100,125200,5113,641437000,16151,19522
20240607,905,125300,125900,125100,125900,3841,481372000,18217,21297
20240607,906,125800,127800,125600,126200,18755,2382311000,22067,36202
20240607,907,126400,126800,124900,125000,9283,1163107000,30070,37482
20240607,908,125200,126700,125000,126400,4638,584604000,31804,40386
20240607,909,126400,126400,125600,125800,1180,148632000,32536,40834
20240607,910,125800,126200,125000,125000,3473,435963000,35124,41719
20240607,911,125100,125200,124500,124600,4565,570030000,38993,42415
20240607,912,124600,125100,124500,124900,3443,429747000,40179,44672
20240607,913,124800,125200,124100,124200,7428,926218000,45452,46827
20240607,914,124100,124300,124100,124100,1098,136323000,46154,47223
20240607,915,124100,124200,123600,123900,3818,472946000,48811,48384
20240607,916,123600,123900,123400,123500,2140,264413000,50040,49295
20240607,917,123700,125200,123700,125200,3938,489985000,50465,52808
20240607,918,125200,125500,124500,124800,4498,563430000,51481,56290
20240607,919,124800,125000,124600,124600,2622,327269000,52233,58160
20240607,920,124600,124700,124200,124200,1952,242643000,53449,58896
20240607,921,124200,124300,123800,124000,2984,370019000,55126,60203
20240607,922,123900,124200,123600,123700,3251,402623000,57960,60620
20240607,923,123700,123700,123400,123500,2905,358759000,60259,61226
20240607,924,123400,123500,122700,122800,5317,654482000,65285,61517
20240607,925,122800,122800,122300,122300,4751,582551000,69293,62260
20240607,926,122300,122500,121900,122000,5319,649475000,72540,64332
20240607,927,122100,122500,121600,122500,4939,601686000,74781,67030
20240607,928,122500,122800,122400,122500,1209,148188000,75354,67666
20240607,929,122500,122700,122500,122700,731,89646000,75703,68048
20240607,930,122700,122700,121600,121800,9743,1188124000,80050,73444
20240607,931,121800,122000,121200,121200,5633,684724000,85264,73863
20240607,932,121300,121300,120500,120800,8108,979914000,90066,77169
20240607,933,120800,121800,120700,121800,3434,416459000,90970,79699
20240607,934,121800,121800,121000,121000,1982,240335000,92383,80268
20240607,935,121200,121300,120300,120700,6688,806943000,97395,81944
20240607,936,120700,121400,120700,121200,1542,186645000,97907,82974
20240607,937,121500,122400,121000,122100,2214,269339000,98866,84229
20240607,938,122300,123300,122100,123200,2908,356386000,99911,86092
20240607,939,123300,123900,123000,123900,2284,281545000,100508,87779
20240607,940,123600,123900,123400,123800,2370,293103000,101247,89410
20240607,941,123600,123800,123300,123600,2100,259458000,102113,90644
20240607,942,123400,123700,123100,123100,979,120800000,102850,90886
20240607,943,123300,123300,123100,123200,362,44587000,103117,90981
20240607,944,123300,123300,122900,123200,648,79750000,103678,91068
20240607,945,123100,123300,122900,123200,611,75271000,103801,91556
20240607,946,123200,123300,123200,123300,391,48192000,103984,91764
20240607,947,123300,123500,123200,123300,1481,182719000,104688,92541
20240607,948,123300,123900,123300,123900,1496,184882000,104762,93963
20240607,949,123800,123900,123600,123700,555,68727000,105040,94240
20240607,950,123800,123800,123500,123500,367,45359000,105333,94314
