날짜,시간,시가,고가,저가,종가,거래량,거래대금,누적체결매도수량,누적체결매수수량
20240716,901,13400,13500,13400,13430,4048,54306000,835,3213
20240716,902,13480,13480,13400,13410,3325,44608000,4032,3341
20240716,903,13420,13690,13410,13580,3134,42491000,5014,5493
20240716,904,13580,13580,13460,13500,1119,15134000,6122,5504
20240716,905,13560,13570,13450,13450,4056,54697000,9931,5751
20240716,906,13440,13450,13390,13390,4727,63387000,13478,6931
20240716,907,13390,13400,13350,13350,3424,45770000,16721,7112
20240716,908,13350,13450,13350,13450,3510,47034000,18111,9232
20240716,909,13440,13470,13400,13470,1137,15263000,18836,9644
20240716,910,13470,13570,13420,13490,1842,24865000,19140,11182
20240716,911,13440,13460,13430,13440,1163,15634000,20114,11371
20240716,912,13440,13450,13400,13450,4565,61268000,24270,11780
20240716,913,13450,13470,13450,13450,989,13311000,24840,12199
20240716,914,13440,13450,13410,13410,516,6925000,25300,12255
20240716,915,13420,13420,13400,13400,4315,57845000,29074,12796
20240716,916,13400,13440,13400,13420,1466,19652000,30388,12948
20240716,917,13410,13420,13380,13380,3750,50218000,33766,13320
20240716,918,13380,13380,13350,13350,2667,35645000,35803,13950
20240716,919,13360,13380,13350,13360,4013,53608000,36590,17176
20240716,920,13350,13400,13350,13400,1830,24497000,37141,18455
20240716,921,13400,13450,13360,13400,1920,25715000,38090,19426
20240716,922,13400,13440,13370,13400,2071,27716000,39341,20246
20240716,923,13400,13400,13390,13390,519,6954000,39739,20367
20240716,924,13400,13400,13380,13380,884,11832000,40513,20477
20240716,925,13380,13380,13370,13370,1536,20547000,42049,20477
20240716,926,13370,13420,13370,13420,538,7199000,42480,20584
20240716,927,13410,13410,13360,13360,1789,23919000,44261,20592
20240716,928,13370,13400,13320,13340,4184,55862000,47570,21467
20240716,929,13340,13390,13330,13330,965,12882000,48247,21755
20240716,930,13330,13360,13320,13320,1118,14900000,49319,21801
20240716,931,13320,13320,13300,13300,4464,59405000,53720,21864
20240716,932,13290,13330,13290,13320,1788,23790000,54563,22809
20240716,933,13330,13360,13330,13330,513,6849000,54938,22947
20240716,934,13340,13360,13300,13300,1856,24714000,56679,23062
20240716,935,13310,13330,13300,13300,1086,14457000,57418,23409
20240716,936,13300,13300,13290,13300,1771,23554000,58558,24040
20240716,937,13300,13380,13290,13380,1466,19543000,58721,25343
20240716,938,13300,13380,13280,13380,3205,42623000,61846,25423
20240716,939,13380,13380,13370,13370,178,2382000,61846,25601
20240716,940,13330,13460,13330,13450,2245,30155000,62071,27621
20240716,941,13430,13500,13430,13460,1648,22190000,63211,28129
20240716,942,13440,13480,13420,13420,293,3937000,63423,28210
20240716,943,13420,13470,13420,13420,275,3699000,63565,28343
20240716,944,13420,13420,13390,13390,252,3377000,63804,28356
20240716,945,13390,13390,13370,13370,266,3559000,64000,28426
20240716,946,13350,13370,13340,13340,243,3246000,64161,28508
20240716,947,13330,13360,13310,13310,275,3662000,64409,28535
20240716,948,13360,13390,13320,13390,354,4720000,64710,28588
20240716,949,13390,13410,13390,13390,34,456000,64712,28620
20240716,950,13400,13410,13400,13410,165,2212000,64732,28765
20240716,951,13410,13430,13410,13430,241,3235000,64732,29006
