날짜,시간,시가,고가,저가,종가,거래량,거래대금,누적체결매도수량,누적체결매수수량
20240624,901,6350,6400,6350,6380,10677,67890000,2953,7724
20240624,902,6380,6430,6380,6400,13880,88790000,10017,14540
20240624,903,6390,6420,6390,6420,1862,11930000,10096,16323
20240624,904,6420,6540,6420,6470,10684,69040000,13654,23449
20240624,905,6470,6480,6430,6460,5434,35110000,16911,25626
20240624,906,6460,6490,6450,6480,6443,41750000,17468,31512
20240624,907,6490,6550,6480,6550,4509,29380000,18906,34583
20240624,908,6540,6550,6480,6520,5133,33370000,22674,35948
20240624,909,6520,6540,6460,6490,9376,60910000,29088,38910
20240624,910,6480,6500,6480,6500,1584,10270000,29589,39993
20240624,911,6500,6500,6470,6470,2623,16980000,31629,40576
20240624,912,6460,6500,6460,6500,3527,22850000,31835,43897
20240624,913,6490,6500,6490,6500,738,4790000,32078,44392
20240624,914,6500,6530,6490,6520,7785,50630000,33240,51015
20240624,915,6520,6530,6500,6520,2833,18460000,34097,52991
20240624,916,6500,6520,6480,6500,4553,29600000,37625,54016
20240624,917,6500,6500,6450,6460,7226,46690000,44110,54757
20240624,918,6460,6460,6450,6460,1664,10740000,45219,55312
20240624,919,6460,6460,6450,6450,4577,29550000,49738,55370
20240624,920,6460,6470,6450,6470,252,1620000,49751,55609
20240624,921,6470,6500,6460,6490,1617,10470000,50170,56807
20240624,922,6490,6490,6480,6490,230,1490000,50244,56963
20240624,923,6490,6490,6470,6470,1162,7530000,51076,57293
20240624,924,6470,6470,6470,6470,104,670000,51076,57397
20240624,925,6460,6460,6450,6460,1053,6800000,51896,57630
20240624,926,6450,6460,6440,6440,3077,19850000,54786,57817
20240624,927,6450,6460,6440,6450,1718,11070000,56162,58159
20240624,928,6450,6450,6440,6440,1445,9310000,57386,58380
20240624,929,6440,6450,6430,6440,4372,28120000,60784,59354
20240624,930,6430,6440,6430,6440,1544,9930000,61529,60153
20240624,931,6430,6440,6430,6430,1711,11000000,62276,61117
20240624,932,6420,6440,6420,6440,3297,21180000,64838,61852
20240624,933,6440,6450,6440,6450,82,530000,64860,61912
20240624,934,6440,6450,6440,6440,27,170000,64862,61937
20240624,935,6450,6450,6440,6440,128,830000,64942,61985
20240624,936,6440,6440,6430,6440,699,4500000,65616,62010
20240624,937,6440,6440,6430,6430,148,950000,65716,62058
20240624,938,6440,6440,6430,6440,71,460000,65759,62086
20240624,939,6430,6440,6430,6440,774,4980000,66254,62365
20240624,940,6440,6440,6440,6440,44,280000,66254,62409
20240624,941,6440,6440,6430,6440,1960,12620000,66650,63973
20240624,942,6440,6460,6440,6450,8834,56890000,66728,72729
20240624,943,6450,6460,6450,6460,1003,6480000,66758,73702
20240624,944,6450,6450,6440,6450,831,5360000,67459,73832
20240624,945,6450,6450,6440,6450,147,950000,67559,73879
20240624,946,6450,6450,6440,6450,130,830000,67659,73909
20240624,947,6450,6450,6450,6450,1988,12830000,67659,75897
20240624,948,6450,6450,6450,6450,289,1860000,67659,76186
20240624,949,6450,6450,6450,6450,9,60000,67659,76195
20240624,950,6440,6440,6430,6430,1071,6890000,68730,76195
20240624,951,6440,6440,6430,6430,562,3620000,69269,76218
20240624,952,6430,6430,6410,6410,2742,17610000,72011,76218
20240624,953,6410,6410,6400,6410,2721,17430000,74207,76743
20240624,954,6400,6400,6400,6400,93,600000,74300,76743
20240624,955,6410,6410,6400,6410,87,560000,74344,76786
20240624,956,6410,6430,6410,6410,3367,21580000,75141,79356
20240624,957,6420,6420,6400,6410,1372,8790000,76466,79403
20240624,958,6410,6460,6410,6460,8104,52140000,76972,87001
20240624,959,6460,6500,6460,6500,10386,67350000,77007,97352
20240624,1000,6490,6500,6480,6490,2082,13510000,78147,98294
20240624,1001,6480,6490,6480,6490,247,1600000,78197,98491
20240624,1002,6500,6510,6500,6510,1183,7690000,78197,99674
20240624,1003,6510,6510,6480,6480,2202,14320000,79787,100286
20240624,1004,6480,6480,6480,6480,462,3000000,80249,100286
20240624,1005,6480,6480,6460,6460,1518,9810000,81742,100311
20240624,1006,6460,6470,6430,6440,2392,15440000,82781,101664
20240624,1007,6450,6450,6430,6440,338,2180000,83084,101699
20240624,1008,6440,6450,6440,6440,141,900000,83125,101799
20240624,1009,6450,6450,6440,6440,61,400000,83165,101820
20240624,1010,6440,6450,6440,6450,52,330000,83166,101871
20240624,1011,6450,6450,6440,6450,402,2590000,83251,102188
20240624,1012,6450,6450,6420,6420,2305,14840000,85533,102211
20240624,1013,6420,6430,6410,6410,2436,15640000,87968,102212
20240624,1014,6420,6420,6360,6390,15123,96490000,102115,103188
20240624,1015,6390,6390,6380,6380,309,1980000,102345,103267
20240624,1016,6380,6390,6360,6370,6337,40340000,108149,103800
20240624,1017,6370,6380,6350,6350,4219,26850000,111193,104975
20240624,1018,6360,6380,6360,6380,2604,16580000,112558,106214
20240624,1019,6370,6380,6370,6380,97,620000,112587,106282
20240624,1020,6370,6380,6370,6380,251,1600000,112597,106523
20240624,1021,6390,6400,6390,6400,839,5360000,112612,107347
20240624,1022,6390,6410,6390,6400,6430,41160000,113755,112634
20240624,1023,6400,6410,6400,6410,318,2040000,113785,112922
20240624,1024,6410,6410,6390,6390,1104,7070000,114889,112922
20240624,1026,6400,6400,6400,6400,23,140000,114889,112945
20240624,1027,6400,6400,6390,6400,100,640000,114890,113044
20240624,1028,6390,6390,6380,6390,1318,8420000,116061,113191
20240624,1029,6380,6380,6380,6380,440,2810000,116501,113191
20240624,1030,6390,6390,6370,6370,1327,8460000,117809,113210
20240624,1031,6380,6380,6370,6370,126,800000,117935,113210
20240624,1032,6380,6380,6380,6380,381,2430000,118203,113323
20240624,1033,6390,6390,6390,6390,1615,10320000,118471,114670
20240624,1034,6390,6390,6390,6390,67,430000,118538,114670
20240624,1035,6390,6400,6390,6400,503,3220000,119006,114705
20240624,1037,6390,6400,6390,6400,43,270000,119027,114727
20240624,1038,6390,6390,6390,6390,17,110000,119044,114727
20240624,1039,6390,6390,6390,6390,2,10000,119046,114727
