날짜,시간,시가,고가,저가,종가,거래량,거래대금,누적체결매도수량,누적체결매수수량
20240520,901,2050,2065,2010,2030,1009991,2058662000,381547,628444
20240520,902,2025,2050,2010,2040,374182,757741000,635234,748939
20240520,903,2035,2065,2030,2040,237578,486724000,753496,868255
20240520,904,2035,2045,2020,2040,204793,415114000,885817,940727
20240520,905,2030,2050,2025,2045,113844,231458000,938623,1001765
20240520,906,2050,2060,2045,2045,114957,235764000,996865,1058480
20240520,907,2050,2070,2045,2070,118704,244545000,1019571,1154478
20240520,908,2070,2080,2055,2070,256416,529738000,1152555,1277910
20240520,909,2075,2100,2060,2100,388978,810426000,1240509,1578934
20240520,910,2095,2115,2095,2105,384096,807811000,1382999,1820540
20240520,911,2105,2120,2095,2105,317555,669259000,1518571,2002523
20240520,912,2105,2135,2105,2135,305908,648315000,1612108,2214894
20240520,913,2130,2150,2115,2115,667366,1426902000,1940827,2553541
20240520,914,2120,2120,2100,2115,264492,558092000,2062828,2696032
20240520,915,2120,2160,2115,2135,528076,1130849000,2258542,3028394
20240520,916,2140,2140,2110,2115,235852,500669000,2415498,3107290
20240520,917,2110,2160,2110,2160,178177,380957000,2461036,3239929
20240520,918,2150,2175,2150,2170,642039,1390723000,2646986,3696018
20240520,919,2170,2250,2170,2245,1901673,4197116000,3022911,5221766
20240520,920,2250,2250,2245,2250,144593,325213000,3047102,5342168
20240520,922,2250,2255,2205,2240,1996623,4463660000,3857477,6528416
20240520,923,2235,2320,2225,2295,2724309,6223874000,4723267,8386935
20240520,924,2300,2320,2155,2170,2432833,5486463000,6361101,9181934
20240520,925,2170,2220,2160,2165,1286973,2817932000,7101237,9728771
20240520,926,2165,2210,2160,2200,524266,1149946000,7330304,10023970
20240520,927,2205,2215,2190,2195,337684,743742000,7483242,10208716
20240520,928,2195,2195,2165,2170,335271,730700000,7754504,10272725
20240520,929,2170,2195,2155,2195,386096,839515000,7975090,10438235
20240520,930,2195,2200,2180,2200,176922,388032000,8047350,10542897
20240520,931,2200,2205,2175,2205,229972,503945000,8165165,10655054
20240520,932,2205,2235,2200,2230,420183,931524000,8287513,10952889
20240520,933,2235,2280,2230,2260,1051806,2374085000,8621736,11670472
20240520,934,2255,2300,2240,2290,951287,2163369000,8935310,12308185
20240520,935,2285,2320,2200,2225,1779615,4038928000,9871212,13151898
20240520,936,2230,2270,2220,2235,573216,1288494000,10178054,13418272
20240520,937,2235,2235,2180,2205,616926,1360276000,10634814,13578438
20240520,938,2205,2235,2195,2195,304583,672901000,10808694,13709141
20240520,939,2200,2230,2200,2225,125783,278710000,10852233,13791385
20240520,940,2220,2230,2180,2190,342805,751921000,11148324,13838099
20240520,941,2185,2200,2165,2170,295908,644614000,11402922,13879409
20240520,942,2175,2205,2165,2205,224434,489744000,11465143,14041622
