날짜,시간,시가,고가,저가,종가,거래량,거래대금,누적체결매도수량,누적체결매수수량
20240718,901,9430,9430,9340,9350,12609,118652000,7087,5522
20240718,902,9350,9410,9340,9410,2093,19575000,8710,5992
20240718,903,9360,9370,9330,9330,3649,34106000,12059,6292
20240718,904,9320,9390,9140,9160,19219,177233000,24643,12927
20240718,905,9170,9180,9110,9150,7079,64763000,30673,13976
20240718,906,9150,9160,9130,9140,2560,23420000,33007,14202
20240718,907,9140,9140,9030,9100,11700,106191000,42883,16026
20240718,908,9100,9150,9080,9120,3544,32259000,43035,19418
20240718,909,9120,9170,9050,9170,5463,49673000,47914,20002
20240718,910,9080,9170,9080,9170,251,2298000,47941,20226
20240718,911,9170,9290,9110,9270,4993,45781000,48716,24444
20240718,912,9190,9270,9170,9230,361,3323000,49024,24497
20240718,913,9240,9240,9210,9210,657,6057000,49586,24592
20240718,914,9250,9250,9190,9200,2922,26877000,51656,25444
20240718,915,9200,9200,9190,9200,711,6541000,51748,26063
20240718,916,9200,9250,9200,9240,422,3897000,51932,26301
20240718,917,9250,9290,9250,9290,680,6300000,51932,26981
20240718,918,9290,9290,9250,9270,1802,16695000,52878,27837
20240718,919,9270,9280,9260,9280,642,5951000,52887,28470
20240718,920,9280,9290,9250,9290,8839,81884000,59589,30607
20240718,921,9290,9290,9260,9290,4614,42820000,59952,34858
20240718,922,9290,9300,9250,9280,6186,57275000,61904,39092
20240718,923,9270,9300,9270,9270,1081,10027000,62427,39650
20240718,924,9270,9270,9270,9270,109,1010000,62536,39650
20240718,925,9290,9290,9280,9280,427,3963000,62941,39672
20240718,926,9270,9290,9270,9270,1412,13097000,63903,40122
20240718,927,9270,9290,9260,9290,923,8560000,64537,40411
20240718,928,9290,9290,9270,9270,1048,9732000,64747,41249
20240718,929,9280,9280,9270,9280,557,5166000,65185,41368
20240718,930,9280,9300,9280,9300,352,3273000,65193,41712
20240718,931,9290,9320,9290,9290,2254,20958000,66454,42705
20240718,932,9320,9330,9300,9300,121,1129000,66455,42825
20240718,933,9330,9350,9330,9350,566,5285000,66463,43383
20240718,934,9350,9390,9320,9390,2050,19209000,66925,44971
20240718,935,9390,9400,9380,9380,822,7714000,67223,45495
20240718,936,9390,9390,9360,9360,1042,9769000,67641,46119
20240718,937,9360,9360,9350,9350,840,7856000,68443,46157
20240718,938,9340,9370,9340,9370,346,3239000,68521,46425
20240718,939,9350,9350,9350,9350,242,2263000,68546,46642
20240718,940,9350,9360,9350,9350,433,4049000,68870,46751
20240718,941,9350,9350,9340,9340,328,3065000,69031,46918
20240718,942,9330,9330,9300,9310,1643,15302000,70133,47459
20240718,943,9320,9320,9320,9320,334,3113000,70251,47675
20240718,944,9310,9320,9310,9320,126,1174000,70266,47786
20240718,945,9320,9320,9300,9320,4563,42449000,73043,49572
20240718,946,9310,9340,9310,9340,698,6512000,73049,50264
20240718,947,9310,9360,9310,9350,604,5627000,73181,50736
20240718,948,9350,9370,9350,9370,684,6405000,73212,51389
20240718,949,9360,9450,9360,9450,5178,48642000,73497,56282
20240718,950,9440,9440,9380,9380,222,2089000,73603,56398
20240718,951,9400,9420,9400,9420,166,1563000,73603,56564
20240718,952,9420,9440,9420,9420,2061,19444000,73853,58375
20240718,953,9420,9420,9390,9390,1599,15039000,75332,58495
20240718,954,9400,9400,9380,9390,1515,14221000,76301,59041
20240718,955,9390,9390,9380,9390,372,3492000,76448,59266
20240718,956,9380,9390,9380,9380,428,4015000,76776,59366
20240718,957,9380,9380,9380,9380,260,2439000,77036,59366
20240718,958,9380,9380,9370,9380,637,5975000,77667,59372
20240718,959,9380,9380,9360,9360,378,3541000,78044,59373
20240718,1000,9360,9380,9360,9360,59,553000,78102,59374
20240718,1001,9360,9360,9360,9360,150,1404000,78252,59374
20240718,1002,9360,9360,9350,9350,188,1758000,78438,59376
20240718,1003,9340,9380,9320,9320,573,5344000,79006,59381
20240718,1004,9310,9310,9270,9290,3143,29210000,82129,59401
20240718,1005,9270,9340,9270,9330,6417,59565000,82885,65062
20240718,1006,9290,9290,9270,9280,4560,42273000,85730,66777
20240718,1007,9280,9290,9280,9280,1125,10443000,86853,66779
20240718,1008,9280,9280,9280,9280,1969,18272000,88822,66779
20240718,1009,9280,9390,9280,9380,3288,30777000,88826,70063
20240718,1010,9380,9380,9350,9350,153,1431000,88956,70086
20240718,1011,9350,9380,9350,9360,281,2630000,89222,70101
