날짜,시간,시가,고가,저가,종가,거래량,거래대금,누적체결매도수량,누적체결매수수량
20240718,901,8050,8050,7840,7970,194991,1559829000,66163,128828
20240718,902,8030,8190,8020,8120,73152,593748000,98638,169505
20240718,903,8110,8280,8100,8170,78486,643183000,123322,223307
20240718,904,8170,8250,8130,8140,48636,397845000,150210,245055
20240718,905,8140,8220,8110,8150,36584,298364000,167543,264306
20240718,906,8150,8400,8130,8390,107233,890154000,189801,349281
20240718,907,8390,8850,8380,8770,680593,5900573000,486553,733122
20240718,908,8770,8850,8680,8850,185912,1629977000,562833,842754
20240718,910,8860,9040,8300,8340,980631,8680413000,999182,1387036
20240718,911,8300,8340,7980,8010,156739,1274249000,1097035,1445922
20240718,913,8090,8170,7700,7820,601883,4761577000,1469803,1675037
20240718,914,7840,7930,7610,7610,258270,2000462000,1638353,1764757
20240718,915,7620,7790,7610,7740,155292,1198545000,1718410,1839992
20240718,916,7740,7840,7720,7830,72932,566412000,1751087,1880247
20240718,917,7820,7840,7730,7730,59794,464774000,1795686,1895442
20240718,918,7740,7790,7730,7790,23149,179327000,1810356,1903921
20240718,919,7780,7840,7770,7830,34929,272588000,1830299,1918907
20240718,920,7810,7810,7760,7790,44718,347635000,1866176,1927748
20240718,921,7780,7860,7780,7840,21087,165056000,1871337,1943674
20240718,922,7850,7850,7780,7800,29207,227827000,1896981,1947237
20240718,923,7810,7830,7740,7740,45060,350059000,1934706,1954572
20240718,924,7740,7770,7710,7760,33646,260124000,1964830,1958094
20240718,925,7770,7810,7750,7770,12931,100598000,1968627,1967228
20240718,926,7790,7820,7770,7790,12195,95019000,1973394,1974656
20240718,927,7800,7820,7780,7820,7310,57011000,1976379,1978981
20240718,928,7820,7910,7810,7860,51031,401904000,1990676,2015715
20240718,929,7860,7900,7850,7890,16571,130493000,1995761,2027201
20240718,930,7900,7940,7880,7900,39181,309723000,2014830,2047313
20240718,931,7900,7980,7880,7980,30681,242825000,2026512,2066312
20240718,932,7980,7990,7930,7980,29858,238038000,2040850,2081832
20240718,933,7980,8010,7930,7960,47759,381130000,2069241,2101200
20240718,934,7960,8020,7950,8010,11827,94513000,2072631,2109637
20240718,935,8020,8030,7980,7990,30628,245450000,2092521,2120375
20240718,936,7990,8020,7980,8010,11184,89448000,2098892,2125188
20240718,937,8010,8020,7960,7960,21343,170339000,2117906,2127517
20240718,938,7960,8050,7960,8030,26140,209341000,2126814,2144749
20240718,939,8040,8080,8000,8020,34590,278137000,2145095,2161058
20240718,940,8020,8060,8000,8050,12555,100786000,2149872,2168836
20240718,941,8050,8110,8040,8100,20957,169324000,2155197,2184468
20240718,942,8100,8130,8040,8050,39226,317712000,2177285,2201606
20240718,943,8040,8060,8030,8030,10199,81971000,2185157,2203933
20240718,944,8030,8030,8010,8030,11195,89743000,2193697,2206588
20240718,945,8020,8030,8010,8020,2889,23174000,2195946,2207228
20240718,946,8030,8040,8010,8030,6089,48820000,2200119,2209144
20240718,947,8040,8050,8030,8040,5404,43430000,2203954,2210713
20240718,948,8040,8100,8040,8080,16210,130952000,2207980,2222897
20240718,949,8090,8090,8040,8080,15128,122118000,2217059,2228946
20240718,950,8070,8080,8030,8050,22030,177329000,2238036,2229999
20240718,951,8040,8050,8010,8010,8890,71378000,2246009,2230916
20240718,952,8010,8020,7970,7970,30311,242279000,2274312,2232924
20240718,953,7970,8050,7970,8050,10275,82149000,2277421,2240090
20240718,954,8040,8130,8040,8100,23641,191464000,2278992,2262160
20240718,955,8120,8150,8080,8100,12312,100025000,2284746,2268718
20240718,956,8100,8110,8080,8090,8498,68797000,2291735,2270227
20240718,957,8090,8150,8080,8140,15489,125841000,2294153,2283298
20240718,958,8140,8140,8100,8130,13857,112566000,2301258,2290050
20240718,959,8120,8170,8120,8150,27771,226347000,2303414,2315665
20240718,1000,8140,8160,8140,8160,6153,50154000,2305932,2319300
20240718,1001,8160,8180,8130,8140,20178,164388000,2319289,2326121
