날짜,시간,시가,고가,저가,종가,거래량,거래대금,누적체결매도수량,누적체결매수수량
20240522,901,46400,46700,46050,46700,3234,149989000,739,2495
20240522,902,46750,47650,46700,47500,5298,250296000,3706,4826
20240522,903,47450,48500,47250,48450,13473,645283000,7983,14022
20240522,904,48350,48450,47950,48300,6511,313972000,11260,17256
20240522,905,48400,48850,48150,48700,6613,321272000,11635,23494
20240522,906,48750,49000,48250,48500,11407,556189000,18633,27903
20240522,907,48300,48550,47950,48550,8798,424182000,24535,30799
20240522,908,48450,48600,48150,48600,5532,266977000,28263,32603
20240522,909,48600,48600,48000,48100,1962,94631000,29929,32899
20240522,910,48100,48150,47900,47950,1494,71656000,30773,33549
20240522,911,47950,48000,47850,47850,2095,100338000,32499,33918
20240522,912,47850,47950,47800,47800,525,25129000,32693,34249
20240522,913,47800,48000,47500,47500,5841,279062000,37121,35662
20240522,914,47650,47650,47200,47250,984,46591000,37953,35814
20240522,915,47250,47250,47000,47000,1743,82069000,39495,36015
20240522,916,47000,47250,46750,46750,1927,90561000,41001,36436
20240522,917,46700,46900,46550,46900,2850,133081000,41722,38565
20240522,918,46900,47200,46600,47200,2130,99938000,41983,40434
20240522,919,47250,47250,46900,47000,1545,72857000,42700,41262
20240522,920,46900,47000,46800,46950,1302,60997000,43851,41413
20240522,921,46800,46800,46500,46600,1269,59189000,44691,41842
20240522,922,46550,46700,46550,46600,677,31546000,45165,42045
20240522,923,46600,46650,46600,46650,563,26237000,45702,42071
20240522,924,46600,46600,46500,46500,1460,67951000,47071,42162
20240522,925,46500,46650,46500,46650,363,16913000,47286,42310
20240522,926,46650,46650,46400,46400,2358,109766000,49070,42884
20240522,927,46550,46550,46400,46450,389,18083000,49340,43003
20240522,928,46450,46600,46450,46600,576,26784000,49750,43169
20240522,929,46600,46650,46500,46550,523,24338000,50225,43217
20240522,930,46550,46650,46500,46550,438,20420000,50308,43572
20240522,931,46600,47100,46600,46950,743,34764000,50381,44242
20240522,932,46950,47050,46900,46950,1080,50716000,50896,44807
20240522,933,46950,47050,46800,46850,713,33490000,51435,44981
20240522,934,46850,46850,46650,46800,974,45542000,52069,45321
20240522,935,46850,47100,46850,47050,389,18275000,52143,45636
20240522,936,47050,47100,47000,47000,612,28789000,52341,46050
20240522,937,47000,47000,46600,46600,1280,59881000,53561,46110
20240522,938,46600,46700,46600,46650,1537,71653000,54249,46959
20240522,939,46650,46800,46650,46750,263,12281000,54358,47113
20240522,940,46750,46750,46700,46750,341,15939000,54688,47124
20240522,941,46750,46750,46550,46650,618,28840000,55218,47212
20240522,942,46700,46700,46550,46550,427,19906000,55625,47232
20240522,943,46600,46700,46550,46550,884,41207000,55772,47969
20240522,944,46600,46650,46600,46650,82,3824000,55789,48034
20240522,945,46650,46750,46650,46750,105,4904000,55844,48084
20240522,946,46750,46950,46650,46650,539,25206000,56203,48264
20240522,947,46650,46700,46650,46650,332,15491000,56498,48301
20240522,948,46650,46650,46500,46500,1350,62901000,57768,48381
20240522,949,46550,46800,46500,46800,96,4474000,57814,48431
20240522,950,46700,46700,46450,46450,919,42740000,58702,48462
20240522,951,46450,46600,46400,46450,906,42120000,59583,48487
20240522,952,46500,46700,46400,46450,1251,58181000,60160,49161
20240522,953,46450,46550,46400,46450,421,19574000,60409,49333
20240522,954,46450,46550,46300,46500,4040,187414000,63379,50403
20240522,955,46550,46600,46350,46550,450,20935000,63531,50701
20240522,956,46550,46650,46450,46450,667,31074000,63591,51308
20240522,957,46450,46650,46450,46500,379,17633000,63853,51425
20240522,958,46500,46600,46500,46550,253,11781000,64078,51453
20240522,959,46550,46550,46500,46550,181,8423000,64206,51506
20240522,1000,46500,46500,46400,46400,912,42367000,65100,51524
20240522,1001,46400,46500,46400,46450,365,16954000,65194,51795
20240522,1002,46450,46500,46400,46450,861,39963000,65871,51979
20240522,1003,46450,46600,46450,46500,531,24670000,65888,52493
20240522,1004,46500,46600,46450,46550,980,45633000,66509,52852
20240522,1005,46550,46650,46550,46650,115,5361000,66577,52899
20240522,1006,46650,46650,46550,46650,281,13098000,66664,53093
20240522,1007,46650,46650,46600,46650,379,17676000,66763,53373
20240522,1008,46650,46650,46600,46650,269,12544000,66860,53545
20240522,1009,46650,46750,46600,46700,377,17601000,66912,53870
20240522,1010,46700,46800,46700,46750,174,8131000,67034,53922
20240522,1011,46750,46800,46750,46800,217,10150000,67133,54040
20240522,1012,46800,47100,46800,47050,1922,90283000,67141,55954
20240522,1013,46900,47050,46900,46900,270,12690000,67371,55994
20240522,1014,46900,47100,46900,47050,383,18002000,67674,56074
20240522,1015,47050,47050,46950,47050,678,31866000,68297,56129
20240522,1016,47000,47050,47000,47000,232,10910000,68406,56252
20240522,1017,47000,47000,46850,47000,757,35549000,69104,56311
20240522,1018,47000,47000,46900,46900,208,9763000,69305,56318
