날짜,시간,시가,고가,저가,종가,거래량,거래대금,누적체결매도수량,누적체결매수수량
20240816,901,4465,4660,4465,4650,433691,1972966000,122166,311525
20240816,902,4650,4670,4530,4550,256931,1180103000,279880,410742
20240816,903,4550,4635,4530,4605,151510,694676000,340318,501814
20240816,904,4610,4625,4585,4620,147592,679002000,423965,565759
20240816,905,4620,4805,4605,4795,353427,1662683000,513498,829653
20240816,906,4795,4880,4770,4830,370956,1791334000,706839,1007268
20240816,907,4840,4850,4610,4695,192427,914640000,834054,1072480
20240816,908,4705,4740,4675,4720,87014,408673000,880505,1113043
20240816,909,4720,4730,4630,4645,98289,458952000,946807,1145030
20240816,910,4645,4670,4630,4630,77870,361496000,996403,1173304
20240816,911,4630,4635,4575,4590,114856,528468000,1073938,1210625
20240816,912,4590,4590,4545,4590,72033,328421000,1128207,1228389
20240816,913,4590,4610,4575,4590,44360,203736000,1157896,1243060
20240816,914,4595,4650,4585,4640,35072,161555000,1178593,1257435
20240816,915,4640,4685,4635,4675,44922,209322000,1192083,1288867
20240816,916,4675,4700,4665,4700,58166,272936000,1216323,1322793
20240816,917,4700,4800,4695,4700,106670,503335000,1249016,1396770
20240816,918,4705,4710,4650,4650,41655,194793000,1278755,1408686
20240816,919,4655,4660,4575,4580,61716,284684000,1326641,1422516
20240816,920,4580,4630,4570,4620,25670,118116000,1338620,1436207
20240816,921,4625,4630,4605,4610,23771,109709000,1352588,1446010
20240816,922,4610,4620,4600,4605,14113,65032000,1361650,1451061
20240816,923,4605,4605,4560,4560,45196,206871000,1398943,1458964
20240816,924,4560,4580,4560,4570,18432,84201000,1413164,1463175
20240816,925,4570,4580,4545,4555,28971,132152000,1435737,1469573
20240816,926,4550,4580,4545,4570,23333,106296000,1451377,1477266
20240816,927,4575,4620,4570,4610,25748,118583000,1462715,1491676
20240816,928,4610,4615,4580,4610,13203,60686000,1470740,1496854
20240816,929,4610,4620,4600,4600,12611,58141000,1475541,1504664
20240816,930,4600,4615,4585,4585,16619,76438000,1485473,1511351
20240816,931,4590,4605,4580,4605,9878,45296000,1490268,1516434
20240816,932,4590,4605,4575,4585,18974,87001000,1504648,1521028
20240816,933,4585,4610,4585,4595,6092,28008000,1508189,1523579
20240816,934,4595,4600,4590,4595,8658,39782000,1514925,1525501
20240816,935,4590,4655,4565,4640,39764,183200000,1536221,1543969
20240816,936,4640,4680,4625,4665,36199,168548000,1546697,1569692
20240816,937,4665,4745,4660,4730,80044,377072000,1568358,1628075
20240816,938,4730,4735,4695,4710,70915,334340000,1616299,1651049
20240816,939,4705,4740,4700,4730,59543,281363000,1635842,1691049
20240816,940,4730,4740,4720,4725,46374,219279000,1659342,1713923
20240816,941,4725,4725,4665,4690,39603,186457000,1683449,1729419
20240816,942,4685,4685,4635,4650,24249,112831000,1699790,1737327
20240816,943,4650,4690,4650,4675,13981,65249000,1707876,1743222
20240816,944,4670,4680,4630,4630,33463,155669000,1737966,1746595
20240816,945,4655,4670,4610,4670,40044,185406000,1772209,1752396
20240816,946,4670,4725,4670,4700,37717,177367000,1787810,1774512
20240816,947,4695,4700,4645,4650,19073,89282000,1801942,1779453
20240816,948,4650,4670,4630,4650,11117,51676000,1810804,1781708
20240816,949,4650,4660,4625,4660,11852,54963000,1820807,1783557
20240816,950,4645,4670,4640,4655,6828,31807000,1824372,1786820
20240816,951,4655,4660,4650,4660,12625,58800000,1827544,1796273
20240816,952,4655,4685,4650,4685,8058,37665000,1829705,1802170
