날짜,시간,시가,고가,저가,종가,거래량,거래대금,누적체결매도수량,누적체결매수수량
20240925,901,4890,4910,4890,4910,9565,46782000,239,9326
20240925,902,4920,4930,4910,4910,1163,5721000,1332,9396
20240925,903,4905,4925,4900,4925,6070,29837000,1379,15419
20240925,904,4925,4925,4910,4910,1354,6652000,2174,15978
20240925,905,4910,4925,4910,4925,2637,12987000,2175,18614
20240925,906,4920,4930,4915,4915,1281,6303000,3447,18623
20240925,907,4915,4915,4890,4890,10566,51730000,13751,18885
20240925,908,4885,4890,4880,4880,3913,19103000,16455,20094
20240925,909,4880,4900,4875,4900,6433,31408000,20828,22154
20240925,910,4920,4925,4920,4925,1879,9247000,20828,24033
20240925,911,4930,4935,4910,4935,6866,33804000,23190,28537
20240925,912,4935,4940,4930,4940,3740,18461000,23400,32067
20240925,913,4945,4945,4930,4945,6890,34026000,26604,35753
20240925,914,4940,4970,4940,4955,8168,40495000,27405,43120
20240925,915,4965,4965,4955,4960,7701,38197000,35003,43223
20240925,916,4960,4960,4940,4945,4493,22221000,39485,43234
20240925,917,4940,4940,4920,4920,6224,30726000,45709,43234
20240925,918,4920,4920,4910,4915,1257,6178000,46328,43872
20240925,919,4915,4915,4905,4905,119,585000,46440,43879
20240925,920,4910,4910,4895,4905,2385,11700000,47456,45248
20240925,921,4910,4915,4910,4915,435,2137000,47457,45682
20240925,922,4915,4915,4895,4895,151,742000,47608,45682
20240925,923,4900,4900,4890,4895,2089,10222000,49647,45732
20240925,924,4895,4915,4895,4915,739,3620000,50186,45932
20240925,925,4895,4925,4895,4920,1146,5640000,50207,47057
20240925,926,4930,4930,4925,4925,256,1261000,50211,47309
20240925,927,4930,4935,4930,4935,3067,15130000,50211,50376
20240925,928,4935,4935,4930,4930,415,2048000,50222,50780
20240925,929,4930,4935,4930,4930,96,474000,50237,50861
20240925,930,4930,4930,4925,4925,539,2656000,50775,50862
20240925,931,4920,4920,4920,4920,86,423000,50861,50862
20240925,932,4920,4925,4920,4925,48,236000,50861,50910
20240925,933,4925,4950,4920,4945,16832,83077000,50877,67726
20240925,934,4945,4945,4940,4940,99,489000,50945,67757
20240925,935,4940,4940,4935,4935,29,143000,50972,67759
20240925,936,4930,4930,4930,4930,30,148000,50989,67772
20240925,937,4930,4935,4930,4935,1792,8842000,50989,69564
20240925,938,4940,4940,4930,4935,220,1086000,51201,69572
20240925,939,4935,4940,4935,4940,4277,21128000,51232,73818
20240925,940,4950,4970,4950,4970,5790,28689000,51236,79604
20240925,941,4965,4965,4965,4965,14,70000,51240,79614
