날짜,시간,시가,고가,저가,종가,거래량,거래대금,누적체결매도수량,누적체결매수수량
20240729,901,2845,2880,2755,2765,1182023,3341740000,412761,769262
20240729,902,2760,2800,2730,2770,349498,965260000,585934,945587
20240729,903,2770,2800,2755,2800,141446,392870000,642723,1030244
20240729,904,2795,2815,2765,2790,167843,468840000,720711,1120099
20240729,905,2790,2795,2685,2695,284363,776650000,982996,1142177
20240729,906,2700,2780,2695,2750,139541,381690000,1049628,1215086
20240729,907,2750,2755,2710,2725,45040,122970000,1079723,1230031
20240729,908,2720,2750,2720,2750,40260,109960000,1094129,1255885
20240729,909,2745,2765,2730,2765,61110,167800000,1118014,1293110
20240729,910,2765,2800,2750,2795,161786,450790000,1170758,1402152
20240729,911,2800,2810,2740,2780,111338,309180000,1215338,1468910
20240729,912,2780,2795,2755,2755,63932,177810000,1253976,1494204
20240729,913,2765,2770,2730,2735,54560,149740000,1303185,1499555
20240729,914,2730,2750,2725,2745,40283,110130000,1323447,1519576
20240729,915,2745,2750,2720,2725,42701,116640000,1363482,1522242
20240729,916,2725,2725,2700,2720,87111,236070000,1440560,1532275
20240729,917,2715,2725,2710,2720,34834,94610000,1461419,1546250
20240729,918,2715,2720,2710,2710,51779,140570000,1502693,1556755
20240729,919,2715,2720,2710,2715,21530,58450000,1521924,1559054
20240729,920,2715,2745,2710,2745,32944,89660000,1536580,1577342
20240729,921,2745,2750,2720,2725,22856,62610000,1548623,1588155
20240729,922,2725,2725,2710,2710,28659,77780000,1574437,1591000
20240729,923,2715,2715,2695,2695,145209,392680000,1719061,1591585
20240729,924,2695,2700,2685,2690,62617,168550000,1778951,1594312
20240729,925,2685,2700,2670,2700,86880,232820000,1854878,1605265
20240729,926,2695,2700,2685,2695,19629,52940000,1867005,1612767
20240729,927,2690,2695,2670,2675,40811,109250000,1905072,1615511
20240729,928,2670,2695,2670,2690,41904,112240000,1929749,1632738
20240729,929,2690,2715,2690,2710,28404,76900000,1944475,1646416
20240729,930,2705,2720,2705,2715,25064,68010000,1954445,1661510
20240729,931,2715,2720,2710,2710,13581,36880000,1964210,1665326
20240729,932,2710,2715,2700,2700,12229,33100000,1976123,1665642
20240729,933,2700,2700,2680,2680,47557,127610000,2021398,1667924
20240729,934,2680,2700,2680,2690,16004,43050000,2028153,1677173
20240729,935,2695,2705,2690,2700,7014,18920000,2030125,1682215
20240729,936,2700,2700,2685,2695,7881,21240000,2037297,1682924
20240729,937,2695,2710,2695,2710,10919,29500000,2040056,1691084
20240729,938,2715,2715,2705,2715,8933,24180000,2044566,1695507
20240729,939,2710,2720,2710,2720,23084,62730000,2050048,1713109
20240729,940,2720,2750,2715,2750,66229,181210000,2059410,1769976
20240729,941,2750,2770,2735,2765,111660,307840000,2090342,1850704
20240729,942,2760,2765,2755,2760,62310,172040000,2117290,1886066
20240729,943,2760,2760,2740,2750,40381,111060000,2146772,1896965
20240729,944,2755,2820,2750,2800,279004,779600000,2213424,2109317
20240729,945,2795,2895,2660,2685,1088696,3043950000,2787435,2624002
20240729,946,2685,2705,2625,2650,378730,1009480000,3044242,2745925
20240729,947,2650,2685,2645,2675,96582,257900000,3081879,2804870
20240729,948,2670,2685,2665,2665,45138,120670000,3111812,2820075
20240729,949,2660,2665,2635,2650,78725,208240000,3174759,2835853
20240729,950,2645,2655,2640,2655,15631,41410000,3181094,2845149
20240729,951,2650,2655,2640,2650,15740,41670000,3194177,2847806
20240729,952,2650,2665,2645,2655,8974,23800000,3195983,2854974
20240729,953,2655,2665,2645,2650,22105,58580000,3212314,2860748
20240729,954,2650,2655,2640,2655,18350,48610000,3219047,2872365
20240729,955,2660,2670,2655,2660,15577,41460000,3226809,2880180
20240729,956,2660,2660,2645,2650,7924,21030000,3233418,2881495
20240729,957,2650,2655,2640,2640,13867,36690000,3246786,2881994
20240729,958,2640,2655,2635,2645,40568,107070000,3276101,2893247
20240729,959,2655,2660,2645,2645,7175,19000000,3281271,2895252
20240729,1000,2645,2655,2645,2645,1926,5100000,3282841,2895608
20240729,1001,2645,2650,2640,2650,17433,46110000,3296004,2899878
20240729,1002,2650,2650,2635,2635,13215,34840000,3306601,2902496
20240729,1003,2635,2640,2630,2635,22465,59130000,3326939,2904623
20240729,1004,2635,2640,2615,2640,53426,140140000,3369121,2915867
20240729,1005,2640,2640,2625,2635,12790,33670000,3378650,2919128
20240729,1006,2635,2640,2610,2635,39201,102720000,3408321,2928658
20240729,1007,2635,2645,2630,2645,14716,38800000,3410111,2941584
20240729,1008,2645,2645,2630,2635,13745,36220000,3420687,2944753
20240729,1009,2635,2645,2635,2645,12398,32720000,3424569,2953269
20240729,1010,2645,2645,2630,2635,12184,32120000,3434564,2955458
20240729,1011,2635,2640,2630,2640,7744,20400000,3440546,2957220
