날짜,시간,시가,고가,저가,종가,거래량,거래대금,누적체결매도수량,누적체결매수수량
20240724,901,175800,175900,174800,174800,2975,522140000,1426,1549
20240724,902,174700,174800,173900,174300,860,149770000,2119,1716
20240724,903,174300,174400,173900,174100,1520,264670000,3524,1831
20240724,904,173900,174900,173600,174300,783,136270000,3810,2328
20240724,905,174900,176300,174300,176300,1868,328250000,3952,4054
20240724,906,176300,177900,176200,177300,1616,285480000,4626,4996
20240724,907,177300,177500,176900,177300,1078,191060000,5104,5596
20240724,908,177300,178200,176500,176500,6351,1127360000,10264,6787
20240724,909,176400,176900,176200,176800,500,88260000,10391,7160
20240724,910,176800,176800,176000,176000,1139,200730000,11371,7319
20240724,911,176000,176700,176000,176100,448,78910000,11700,7438
20240724,912,176000,176500,175000,175000,1299,228090000,12907,7530
20240724,913,175000,175300,175000,175300,707,123740000,13542,7602
20240724,914,175300,175400,175100,175300,276,48350000,13766,7654
20240724,915,175400,175600,175400,175600,840,147390000,14328,7932
20240724,916,175600,175800,175300,175300,451,79230000,14666,8045
20240724,917,175400,175600,175200,175200,992,173900000,15599,8104
20240724,918,175200,175200,174900,175000,941,164680000,16414,8230
20240724,919,175000,175400,175000,175200,438,76750000,16686,8396
20240724,920,175300,175900,175200,175500,637,111760000,17076,8643
20240724,921,175300,175500,175300,175400,156,27360000,17177,8698
20240724,922,175200,175200,174600,174600,792,138470000,17784,8883
20240724,923,174900,175200,174600,175000,465,81320000,17915,9217
20240724,924,174900,175000,174600,174600,301,52600000,18193,9240
20240724,925,174600,174600,174400,174500,338,58990000,18512,9259
20240724,926,174500,174800,174300,174300,725,126510000,19138,9358
20240724,927,174400,174400,174100,174300,232,40430000,19314,9414
20240724,928,174300,174900,174300,174600,371,64740000,19389,9710
20240724,929,174500,175000,174300,174900,371,64750000,19740,9730
20240724,930,174900,175200,174800,174800,297,51970000,19869,9898
20240724,931,175100,176400,174800,176100,1750,307490000,19937,11580
20240724,932,176200,176200,175000,175000,1851,325170000,21265,12103
20240724,933,175100,175200,174300,174900,1977,344980000,22382,12963
20240724,934,174600,174600,174300,174500,186,32470000,22441,13090
20240724,935,174500,174600,174300,174400,853,148810000,23148,13236
20240724,936,174300,174600,174000,174300,776,135140000,23878,13282
20240724,937,174200,174300,173900,173900,509,88580000,24363,13306
