날짜,시간,시가,고가,저가,종가,거래량,거래대금,누적체결매도수량,누적체결매수수량
20240617,901,20500,20700,20300,20700,28220,577850000,11977,16243
20240617,902,20600,20700,20550,20650,4461,91980000,14343,18338
20240617,903,20600,21000,20600,20950,16487,344500000,18496,30672
20240617,904,20950,21050,20950,21000,5568,116770000,22315,32421
20240617,905,20950,21000,20800,20800,3786,79080000,25668,32854
20240617,906,20800,21000,20800,20950,6010,125710000,29054,35478
20240617,907,21000,21150,20950,21100,10872,229000000,31311,44093
20240617,908,21150,21150,20900,21000,6450,135490000,35445,46409
20240617,909,21050,21050,20950,21000,3723,78200000,38203,47374
20240617,910,21000,21000,20750,20800,7634,159530000,44950,48261
20240617,911,20800,20800,20550,20600,9679,199620000,51537,51353
20240617,912,20600,20700,20600,20700,3816,78760000,52693,54013
20240617,913,20700,20950,20700,20950,1920,40090000,53577,55049
20240617,914,21000,21050,20950,21050,5452,114550000,54989,59089
20240617,915,21050,21100,20900,21000,7059,148450000,60167,60970
20240617,916,20900,20950,20800,20850,4861,101420000,63914,62084
20240617,917,20950,21000,20850,21000,3678,76890000,65364,64312
20240617,918,20950,21000,20950,21000,4165,87320000,68249,65592
20240617,919,20950,21100,20950,21050,2654,55810000,68550,67945
20240617,920,21050,21100,21000,21100,2879,60670000,69536,69838
20240617,921,21100,21150,21100,21150,7029,148410000,72420,73983
20240617,922,21150,21200,21100,21200,6030,127640000,74513,77920
20240617,923,21200,21400,21200,21300,18054,384880000,82714,87773
20240617,924,21300,21300,21200,21250,3217,68320000,84232,89472
20240617,925,21250,21300,21200,21300,2409,51200000,84927,91186
20240617,926,21250,21300,21050,21050,8606,181920000,93281,91438
20240617,927,21050,21150,21050,21150,1873,39480000,93553,93039
20240617,928,21050,21200,20950,20950,6187,130150000,98525,94254
20240617,929,21000,21100,20950,21000,4761,99820000,101807,95733
20240617,930,20950,21100,20950,21000,2699,56630000,103536,96703
20240617,931,21000,21150,20950,21050,7921,166500000,109490,98670
20240617,932,21000,21050,20900,21000,2055,43100000,110929,99286
20240617,933,21000,21000,20950,20950,1409,29530000,111780,99844
20240617,934,20950,21000,20900,20950,2394,50130000,113324,100694
20240617,935,20950,21000,20900,20950,1475,30860000,114436,101057
20240617,936,20900,20950,20900,20900,1372,28690000,115682,101183
20240617,937,20950,21100,20900,21000,1958,41090000,116130,102693
20240617,938,21000,21050,20950,21000,2923,61390000,118439,103307
20240617,939,21000,21000,20850,20900,4813,100620000,122954,103605
20240617,940,20950,21000,20850,20900,2586,54240000,123003,106142
20240617,941,20900,21000,20850,21000,1000,20930000,123580,106565
20240617,942,20950,21000,20950,20950,943,19750000,124286,106802
20240617,943,20950,21050,20900,21000,1618,33890000,124921,107785
20240617,944,21000,21050,20950,20950,1798,37750000,126059,108445
20240617,945,20950,20950,20900,20900,1375,28770000,126779,109100
20240617,946,20900,21050,20900,20950,2686,56240000,128394,110171
20240617,947,20950,21050,20900,20900,927,19410000,128697,110795
20240617,948,20900,21050,20900,21050,1965,41120000,129683,111774
20240617,949,21000,21100,20950,21100,984,20690000,129928,112513
20240617,950,21100,21100,21000,21050,750,15800000,130195,112996
20240617,951,21100,21150,21050,21050,2217,46710000,130651,114757
20240617,952,21100,21200,21100,21150,2080,44010000,131181,116307
20240617,953,21200,21200,21100,21100,3129,66230000,132304,118313
20240617,954,21150,21150,21050,21150,1903,40210000,133715,118805
20240617,955,21100,21200,21100,21150,3234,68360000,135056,120698
20240617,956,21150,21200,21150,21200,3520,74590000,135077,124197
20240617,957,21200,21200,21150,21200,2040,43240000,135711,125603
20240617,958,21200,21200,21150,21150,966,20450000,136291,125989
20240617,959,21150,21250,21150,21200,1839,38990000,136473,127646
20240617,1000,21200,21200,21050,21100,3648,77040000,139844,127923
20240617,1001,21100,21200,21100,21100,890,18790000,140254,128403
20240617,1002,21050,21100,21050,21100,783,16520000,140539,128901
20240617,1003,21050,21100,21000,21050,1007,21190000,141541,128906
20240617,1004,21000,21050,20950,21000,6339,133140000,146795,129991
20240617,1005,21000,21000,20950,20950,2709,56800000,149032,130463
20240617,1006,20950,21000,20900,21000,3637,76290000,149965,133167
20240617,1007,21000,21000,20950,20950,261,5480000,150210,133183
20240617,1008,21000,21050,20950,21050,1227,25790000,150255,134365
20240617,1009,21100,21100,21000,21000,177,3730000,150426,134371
20240617,1010,21000,21100,21000,21050,1215,25550000,151286,134726
20240617,1011,21100,21150,21050,21100,2792,58910000,152560,136244
20240617,1012,21150,21150,21100,21100,1732,36630000,153211,137325
20240617,1013,21100,21100,21050,21100,606,12780000,153713,137429
20240617,1014,21100,21150,21050,21100,1584,33380000,154802,137924
20240617,1015,21050,21150,21050,21100,489,10310000,155163,138052
20240617,1016,21050,21100,21000,21050,843,17750000,155993,138065
20240617,1017,21050,21100,21000,21050,1690,35530000,156995,138753
20240617,1018,21000,21050,21000,21000,333,7000000,157290,138791
20240617,1019,21000,21050,21000,21000,1210,25410000,158446,138845
20240617,1020,20950,21000,20950,20950,1126,23630000,158805,139612
20240617,1021,21000,21000,20950,20950,334,7010000,158868,139883
20240617,1022,21000,21000,20950,21000,373,7820000,159218,139906
20240617,1023,21000,21000,20950,20950,823,17280000,159264,140683
20240617,1024,20950,21050,20950,21000,557,11680000,159627,140877
20240617,1025,21000,21000,20950,20950,1177,24680000,160609,141072
20240617,1026,20950,21100,20950,21100,1782,37480000,161012,142451
20240617,1027,21000,21100,21000,21100,189,3980000,161117,142535
20240617,1028,21050,21100,21000,21000,549,11540000,161591,142610
20240617,1029,21050,21100,21000,21000,2622,55200000,162265,144558
20240617,1030,21050,21100,21000,21000,461,9710000,162415,144869
20240617,1031,21050,21050,21000,21000,242,5090000,162574,144952
20240617,1032,21000,21050,21000,21000,1623,34090000,164070,145079
20240617,1033,21000,21050,21000,21000,93,1950000,164151,145091
20240617,1034,21050,21050,21000,21000,162,3410000,164220,145184
20240617,1035,21000,21050,20950,21000,3928,82330000,167677,145655
20240617,1036,21000,21000,20950,20950,372,7800000,167856,145848
20240617,1037,21050,21050,20900,20950,1712,35800000,169448,145968
20240617,1038,20950,21000,20900,20950,242,5070000,169591,146067
20240617,1039,20950,21050,20900,20950,206,4320000,169697,146167
20240617,1040,21000,21050,20950,21000,2676,56230000,170829,147711
20240617,1041,21050,21050,20950,20950,787,16510000,171267,148060
20240617,1042,21000,21000,20900,20900,982,20570000,172243,148066
20240617,1043,20900,20950,20900,20900,1063,22230000,173000,148372
20240617,1044,20900,20950,20900,20900,779,16300000,173581,148570
20240617,1045,20900,20950,20850,20850,4674,97610000,178124,148701
20240617,1046,20850,20850,20800,20850,3005,62570000,181073,148757
20240617,1047,20850,20850,20750,20800,1785,37120000,182520,149095
20240617,1048,20800,20850,20750,20750,675,14010000,183087,149203
20240617,1049,20800,21000,20800,20850,1118,23370000,183454,149954
20240617,1050,20900,20900,20800,20800,1054,21930000,184405,150057
20240617,1051,20800,20850,20800,20800,1123,23370000,185470,150115
20240617,1052,20800,20850,20750,20800,957,19900000,186352,150190
20240617,1053,20800,20850,20750,20800,1691,35130000,188007,150226
20240617,1054,20800,20800,20700,20700,1770,36720000,189688,150315
20240617,1055,20700,20800,20700,20700,1980,41030000,191126,150857
20240617,1056,20700,20750,20650,20700,3184,65880000,194158,151009
20240617,1057,20700,20750,20700,20750,1081,22390000,194931,151317
20240617,1058,20700,20750,20650,20700,2208,45720000,196496,151960
20240617,1059,20700,20750,20650,20650,652,13480000,197037,152071
20240617,1100,20650,20750,20650,20700,1889,39040000,198569,152428
20240617,1101,20700,20750,20650,20700,1819,37650000,200212,152604
20240617,1102,20700,20750,20600,20650,5689,117530000,204510,153995
20240617,1103,20650,20700,20600,20650,728,15030000,205214,154019
20240617,1104,20650,20750,20600,20650,3356,69370000,206348,156241
20240617,1105,20650,20650,20600,20600,914,18860000,207203,156300
20240617,1106,20600,20800,20600,20700,1650,34130000,207703,157450
20240617,1107,20700,20700,20650,20700,1744,36060000,209079,157818
20240617,1108,20750,20750,20650,20700,1452,30010000,210056,158293
20240617,1109,20700,20750,20650,20650,918,18980000,210554,158713
20240617,1110,20700,20700,20550,20550,8276,170660000,218585,158958
20240617,1111,20550,20650,20550,20600,2406,49540000,220286,159663
20240617,1112,20600,20600,20600,20600,1002,20640000,221277,159674
20240617,1113,20600,20600,20550,20600,2243,46100000,223416,159778
20240617,1114,20600,20650,20550,20550,2376,48840000,225607,159963
20240617,1115,20550,20600,20550,20550,945,19420000,226447,160068
20240617,1116,20550,20550,20500,20500,1366,28010000,227770,160111
20240617,1117,20500,20600,20500,20500,1887,38730000,228968,160800
20240617,1118,20500,20550,20500,20500,475,9740000,229424,160819
20240617,1119,20500,20550,20500,20500,1659,34050000,230571,161331
20240617,1120,20500,20550,20500,20500,1304,26760000,231673,161533
20240617,1121,20500,20550,20500,20500,1616,33160000,232915,161907
20240617,1122,20500,20550,20450,20450,5502,112770000,238301,162023
20240617,1123,20450,20500,20450,20450,3663,74910000,241893,162094
20240617,1124,20450,20500,20400,20450,4846,99060000,244173,164660
20240617,1125,20450,20500,20400,20400,8802,179620000,252758,164877
20240617,1126,20400,20450,20350,20350,830,16920000,253570,164895
20240617,1127,20350,20400,20350,20350,3408,69390000,256714,165159
20240617,1128,20350,20450,20350,20350,3365,68550000,259696,165542
20240617,1129,20350,20400,20350,20350,3488,70990000,263016,165710
20240617,1130,20350,20400,20350,20350,2046,41640000,264925,165847
20240617,1131,20350,20400,20350,20400,2758,56140000,267494,166036
20240617,1132,20350,20400,20300,20350,2603,52900000,269870,166263
20240617,1133,20350,20450,20300,20400,2672,54450000,270429,168376
20240617,1134,20400,20400,20350,20400,1089,22190000,271131,168763
20240617,1135,20400,20450,20350,20400,695,14170000,271689,168900
20240617,1136,20400,20450,20400,20400,724,14780000,272291,169022
20240617,1137,20450,20500,20400,20450,3214,65740000,273125,171402
20240617,1138,20450,20450,20450,20450,796,16280000,273851,171472
20240617,1139,20450,20600,20450,20600,3023,61960000,274206,174140
20240617,1140,20600,20600,20500,20550,1802,37020000,274716,175432
20240617,1141,20550,20650,20550,20600,1412,29080000,275518,176042
20240617,1142,20600,20700,20600,20650,1505,31080000,276346,176719
20240617,1143,20650,20750,20650,20700,1624,33640000,276556,178133
20240617,1144,20750,20850,20700,20850,4974,103390000,277487,182176
20240617,1145,20850,20850,20750,20750,3334,69400000,278372,184625
20240617,1146,20750,20800,20750,20750,742,15420000,278654,185085
20240617,1147,20800,20800,20700,20700,374,7760000,278819,185294
20240617,1148,20700,20700,20650,20650,1245,25770000,279345,186013
20240617,1149,20700,20700,20650,20650,82,1690000,279374,186066
20240617,1150,20650,20650,20600,20600,1412,29140000,280090,186762
20240617,1151,20700,20700,20700,20700,602,12460000,280137,187317
20240617,1152,20700,20750,20700,20700,85,1760000,280212,187327
20240617,1153,20700,20750,20700,20700,160,3320000,280293,187406
20240617,1154,20700,20750,20700,20700,773,16000000,280958,187514
20240617,1155,20700,20750,20650,20700,969,20100000,280986,188455
20240617,1156,20700,20750,20650,20750,135,2800000,281029,188547
20240617,1157,20700,20800,20700,20750,285,5910000,281029,188832
20240617,1158,20750,20800,20750,20750,46,950000,281049,188858
20240617,1159,20700,20800,20700,20800,1362,28270000,281778,189491
20240617,1200,20750,20800,20750,20750,416,8630000,281848,189837
20240617,1201,20750,20800,20750,20750,474,9840000,281983,190176
20240617,1202,20750,20800,20750,20750,804,16700000,281992,190971
20240617,1203,20750,20800,20750,20750,105,2190000,282016,191052
20240617,1204,20750,20900,20750,20900,3262,67940000,282351,193979
20240617,1205,20900,20900,20800,20850,1124,23450000,282923,194531
20240617,1206,20850,20850,20800,20850,542,11300000,283073,194923
20240617,1207,20850,20850,20850,20850,1064,22180000,283743,195317
20240617,1208,20850,20900,20800,20900,2186,45650000,283795,197451
20240617,1209,20850,20950,20800,20850,1103,23040000,284002,198347
20240617,1210,20900,20900,20800,20850,518,10810000,284253,198614
20240617,1211,20850,20850,20800,20800,636,13230000,284836,198667
20240617,1212,20800,20850,20800,20850,558,11610000,285323,198738
20240617,1213,20850,20900,20800,20850,654,13650000,285677,199038
20240617,1214,20850,20850,20800,20800,265,5520000,285845,199135
20240617,1215,20800,20850,20800,20800,418,8690000,286230,199168
20240617,1216,20800,20850,20750,20800,1495,31100000,287624,199269
20240617,1217,20800,20800,20750,20800,219,4560000,287657,199455
20240617,1218,20800,20800,20800,20800,48,990000,287705,199455
20240617,1219,20800,20800,20800,20800,130,2710000,287757,199533
20240617,1220,20800,20800,20750,20800,125,2590000,287880,199535
20240617,1221,20800,20800,20750,20750,903,18750000,288648,199670
20240617,1222,20800,20800,20750,20800,65,1350000,288658,199725
20240617,1223,20800,20800,20800,20800,203,4220000,288659,199927
20240617,1224,20800,20850,20800,20800,165,3440000,288706,200045
20240617,1225,20800,20850,20750,20800,547,11360000,289116,200182
20240617,1226,20850,20850,20800,20800,89,1860000,289129,200258
20240617,1227,20800,20850,20800,20850,795,16570000,289196,200986
20240617,1228,20850,20900,20850,20900,203,4240000,289209,201176
20240617,1229,20900,20900,20850,20900,310,6480000,289326,201369
20240617,1230,20900,20900,20850,20900,826,17260000,289372,202149
20240617,1231,20900,20900,20850,20850,2040,42530000,291410,202151
20240617,1232,20800,20850,20800,20800,2112,43940000,292090,203583
20240617,1233,20800,20850,20800,20800,363,7560000,292101,203935
20240617,1234,20850,20850,20750,20800,143,2980000,292133,204046
20240617,1235,20850,20850,20800,20800,155,3220000,292281,204053
20240617,1236,20800,20850,20800,20800,907,18870000,292952,204289
20240617,1237,20800,20850,20800,20800,552,11490000,293344,204449
20240617,1238,20800,20800,20800,20800,647,13450000,293460,204980
20240617,1239,20800,20850,20750,20800,608,12650000,293692,205356
20240617,1240,20850,20850,20800,20800,180,3750000,293749,205479
20240617,1241,20800,20850,20800,20850,616,12820000,294135,205709
20240617,1242,20800,20850,20800,20800,319,6640000,294390,205773
20240617,1243,20850,20850,20800,20800,921,19160000,295240,205844
20240617,1244,20850,20850,20750,20800,1227,25470000,296323,205988
20240617,1245,20750,20750,20750,20750,1403,29120000,297726,205988
20240617,1246,20750,20750,20700,20700,581,12050000,298161,206134
20240617,1247,20750,20750,20700,20750,394,8160000,298346,206343
20240617,1248,20750,20750,20700,20750,716,14860000,299020,206385
20240617,1249,20700,20750,20700,20750,162,3360000,299103,206464
20240617,1250,20700,20800,20700,20800,977,20260000,299344,207200
20240617,1251,20750,20800,20700,20800,194,4030000,299403,207335
20240617,1252,20750,20800,20750,20800,1618,33640000,299541,208815
20240617,1253,20800,20800,20800,20800,1261,26230000,300412,209205
20240617,1254,20750,20850,20750,20800,178,3710000,300449,209346
20240617,1255,20800,20800,20750,20750,261,5430000,300484,209572
20240617,1256,20750,20850,20750,20800,1267,26320000,301513,209810
20240617,1257,20800,20900,20800,20900,2014,41960000,302141,211196
20240617,1258,20900,20900,20800,20850,23,480000,302153,211207
20240617,1259,20800,20900,20800,20900,314,6550000,302294,211380
20240617,1300,20900,20900,20850,20850,80,1670000,302371,211383
20240617,1301,20900,20900,20850,20900,1098,22920000,302871,211981
20240617,1302,20850,20900,20850,20850,376,7850000,303050,212178
20240617,1303,20900,20900,20900,20900,43,900000,303050,212221
20240617,1304,20850,20900,20850,20900,2617,54690000,303115,214773
20240617,1305,20850,20950,20850,20900,198,4140000,303212,214874
20240617,1306,20900,21000,20900,20950,2269,47520000,303681,216674
20240617,1307,20950,21000,20950,21000,329,6900000,304005,216679
20240617,1308,20950,21000,20950,20950,387,8110000,304383,216688
20240617,1309,21000,21100,20950,21100,7440,156400000,305506,223005
20240617,1310,21100,21100,21000,21050,1211,25490000,305952,223770
20240617,1311,21050,21100,21000,21100,3889,82030000,306645,226966
20240617,1312,21100,21100,21050,21050,882,18560000,307358,227135
20240617,1313,21000,21000,20950,20950,1169,24550000,308117,227545
20240617,1314,21000,21000,20950,20950,308,6460000,308290,227680
20240617,1315,20950,21000,20900,20950,1573,32940000,309230,228313
20240617,1316,21000,21000,20850,20850,1848,38620000,310871,228520
20240617,1317,20850,20900,20850,20900,322,6720000,311035,228678
20240617,1318,20900,20950,20850,20850,1079,22550000,312027,228765
