날짜,시간,시가,고가,저가,종가,거래량,거래대금,누적체결매도수량,누적체결매수수량
20240411,901,8270,8280,8090,8160,57222,470618000,17962,39260
20240411,902,8140,8270,8110,8120,12696,103879000,26817,43101
20240411,903,8120,8590,8100,8590,43131,361374000,36326,76723
20240411,904,8590,8830,8510,8780,110283,961194000,80251,143081
20240411,905,8780,8780,8530,8650,23945,206524000,96051,151226
20240411,906,8650,8800,8500,8510,35655,307461000,122136,160796
20240411,907,8530,8600,8370,8390,22105,186750000,135760,169277
20240411,908,8360,8560,8330,8560,8839,74416000,140743,173133
20240411,909,8560,9090,8530,9090,128584,1136742000,162928,279532
20240411,912,9370,9630,9190,9600,293554,2775011000,285194,450820
20240411,913,9600,9780,9350,9660,220530,2122124000,389025,567519
20240411,914,9690,9810,9490,9620,130170,1254759000,458100,628614
20240411,915,9620,9930,9610,9730,147631,1442559000,523033,711312
20240411,916,9750,10220,9750,10090,297198,2989753000,662435,869108
20240411,917,10080,10150,9970,10150,114236,1150872000,735352,910427
20240411,918,10150,10160,9860,9970,89749,896727000,802782,932746
20240411,919,9960,10060,9720,9730,82894,817869000,865940,952482
20240411,920,9730,9840,9640,9710,62882,612404000,901645,979659
20240411,921,9710,9860,9700,9740,29545,289481000,918591,992258
20240411,922,9740,9870,9720,9730,37674,368556000,941246,1007277
20240411,923,9720,10100,9720,10050,107365,1074605000,971101,1084787
20240411,924,10030,10300,9970,10030,206180,2093442000,1071674,1190394
20240411,925,10020,10110,9900,9970,63784,636644000,1115467,1210385
20240411,926,9970,10080,9950,9990,46185,462514000,1138437,1233600
20240411,927,9970,10040,9840,9850,41764,414170000,1172032,1241769
20240411,928,9860,9950,9850,9880,27230,269640000,1185243,1255788
20240411,929,9930,10040,9890,10000,33424,334265000,1200950,1273505
20240411,930,10000,10150,9970,10070,61592,619649000,1223439,1312608
20240411,931,10070,10290,9980,10200,92770,943702000,1250150,1378667
20240411,932,10200,10300,10170,10220,132822,1359736000,1305378,1456261
20240411,933,10230,10250,10120,10130,61099,622272000,1350021,1472717
20240411,934,10130,10150,10010,10080,42004,423141000,1380514,1484228
20240411,935,10070,10120,9980,9980,47549,477344000,1419038,1493253
20240411,936,10000,10090,10000,10020,14185,142338000,1427787,1498689
20240411,937,10020,10030,9830,9940,37739,374651000,1457284,1506931
20240411,938,9940,9970,9800,9850,30837,303978000,1482737,1512315
20240411,939,9850,10010,9850,10000,16009,159118000,1491448,1519613
20240411,940,10010,10010,9890,9910,13956,139048000,1502332,1522685
20240411,941,9900,10010,9900,9970,11155,111288000,1507886,1528286
20240411,942,9960,10140,9960,10120,44232,445635000,1520498,1559906
20240411,943,10140,10140,9990,9990,12463,125029000,1530519,1562348
20240411,944,9990,10090,9930,9970,15023,150006000,1541622,1566268
20240411,945,9970,9990,9920,9960,6250,62204000,1545462,1568678
20240411,946,9930,10080,9890,10070,23047,229505000,1556696,1580491
