날짜,시간,시가,고가,저가,종가,거래량,거래대금,누적체결매도수량,누적체결매수수량
20240830,901,6080,6100,6050,6050,160444,975089000,57938,102506
20240830,902,6050,6060,6010,6030,119590,721716000,149826,130208
20240830,903,6040,6080,6010,6060,47634,288376000,177588,150080
20240830,904,6040,6070,6010,6020,27252,164414000,198669,156251
20240830,905,6010,6110,6010,6100,63144,383111000,214092,203972
20240830,906,6110,6110,6050,6060,48332,293713000,243611,222785
20240830,907,6060,6090,6050,6070,15757,95591000,250696,231457
20240830,908,6060,6070,6020,6030,37867,228808000,284531,235489
20240830,909,6030,6090,6010,6070,52101,314206000,311118,261003
20240830,910,6070,6100,6060,6090,20305,123405000,320056,272370
20240830,911,6090,6120,6040,6050,43408,263709000,347048,288786
20240830,912,6050,6070,6050,6050,9050,54782000,353127,291757
20240830,913,6050,6070,6030,6060,28274,170962000,371789,301369
20240830,914,6050,6120,6050,6110,38664,235620000,383008,328814
20240830,915,6100,6170,6080,6170,56211,344557000,398902,369131
20240830,916,6160,6160,6110,6150,59040,362554000,425655,401418
20240830,917,6150,6260,6150,6250,192482,1197582000,477094,542461
20240830,918,6260,6270,6220,6260,195491,1223088000,556643,658403
20240830,919,6270,6270,6190,6200,118926,740919000,654995,678977
20240830,920,6200,6220,6200,6200,33971,210942000,680918,687025
20240830,921,6210,6260,6200,6260,39555,246630000,692213,715285
20240830,922,6260,6270,6190,6200,73313,456632000,749765,731046
20240830,923,6190,6200,6130,6150,69848,430377000,795856,754803
20240830,924,6180,6180,6140,6150,23957,147472000,813792,760824
20240830,925,6160,6160,6100,6100,61078,373788000,865060,770634
20240830,926,6100,6150,6090,6090,32736,199933000,888880,779550
20240830,927,6090,6110,6070,6080,25595,155855000,912610,781415
20240830,928,6080,6080,6040,6040,32971,199690000,942983,784013
20240830,929,6040,6050,6030,6030,24987,150849000,963540,788443
20240830,930,6030,6040,5950,6000,130294,780144000,1074601,807676
20240830,931,6000,6000,5950,5950,33671,200962000,1102323,813625
20240830,932,5950,5990,5940,5970,32771,195350000,1123692,825027
20240830,933,5970,5970,5920,5960,50683,301139000,1160483,838919
20240830,934,5960,5960,5910,5910,41934,248348000,1192153,849183
20240830,935,5930,5970,5900,5960,36037,213597000,1211499,865874
20240830,936,5960,5970,5950,5950,18667,111190000,1224085,871955
20240830,937,5950,5960,5940,5940,9164,54485000,1228772,876432
20240830,938,5940,5950,5920,5920,14414,85473000,1241248,878370
20240830,939,5920,5990,5920,5990,24680,147006000,1251381,892917
20240830,940,5990,6000,5960,5960,13789,82520000,1258336,899751
20240830,941,5970,6000,5960,5990,6355,38019000,1261280,903162
20240830,942,5990,6010,5970,5980,14949,89515000,1270402,908989
20240830,943,5970,6020,5970,6010,14439,86572000,1272759,921071
20240830,944,6020,6030,6010,6030,12705,76531000,1276029,930506
20240830,945,6030,6030,5970,5990,21835,131088000,1293281,935089
20240830,946,6020,6020,5990,5990,6208,37215000,1297825,936753
20240830,947,5990,6010,5990,6000,4067,24402000,1298612,940033
20240830,948,6000,6050,5990,6040,18297,110205000,1300948,955994
20240830,949,6030,6090,6020,6070,24152,146329000,1302523,978571
20240830,950,6070,6090,6060,6080,13978,84862000,1307847,987225
20240830,951,6080,6080,6050,6060,8463,51356000,1311705,991830
20240830,952,6050,6060,6040,6050,6344,38385000,1316281,993598
20240830,953,6050,6060,6040,6050,5383,32558000,1319443,995819
20240830,954,6050,6060,6020,6030,8014,48339000,1327180,996096
20240830,955,6030,6040,6000,6030,27048,162681000,1345329,1004995
20240830,956,6020,6040,6010,6020,3146,18952000,1346392,1007078
20240830,957,6030,6040,6010,6030,3593,21622000,1348799,1008264
20240830,958,6020,6030,6010,6030,4204,25280000,1351916,1009351
20240830,959,6020,6030,6010,6020,5804,34908000,1356263,1010808
20240830,1000,6020,6030,6010,6030,5749,34596000,1359824,1012996
20240830,1001,6030,6060,6030,6060,9556,57837000,1360838,1021538
20240830,1002,6060,6070,6050,6070,7290,44190000,1362176,1027490
20240830,1003,6070,6070,6030,6050,8758,52971000,1368341,1030083
20240830,1004,6060,6060,6040,6040,6108,36937000,1373760,1030772
20240830,1005,6040,6060,6040,6050,10392,62831000,1378046,1036878
20240830,1006,6040,6050,6020,6020,4405,26572000,1381469,1037860
20240830,1007,6040,6040,5990,6010,23353,140176000,1396069,1046613
20240830,1008,6010,6040,6000,6020,8953,53785000,1402535,1049100
20240830,1009,6020,6020,6000,6010,2064,12399000,1403431,1050268
20240830,1010,6010,6030,6000,6020,3494,21019000,1404081,1053112
20240830,1011,6020,6030,5980,5990,18426,110641000,1413491,1062128
20240830,1012,5990,6010,5970,5990,11447,68461000,1424095,1062971
20240830,1013,5990,5990,5970,5970,5129,30685000,1427790,1064405
20240830,1014,5980,6020,5970,5990,12847,76916000,1433551,1071491
20240830,1015,6020,6020,5990,6020,3519,21169000,1434473,1074088
20240830,1016,6010,6020,5980,6020,15417,92541000,1439356,1084622
20240830,1017,6000,6020,6000,6020,2635,15860000,1439539,1087074
