날짜,시간,시가,고가,저가,종가,거래량,거래대금,누적체결매도수량,누적체결매수수량
20240808,901,22150,22150,22100,22100,2064,45720000,589,1475
20240808,902,22100,22100,22050,22050,458,10100000,953,1569
20240808,903,22100,22100,22000,22000,1746,38470000,2505,1763
20240808,904,22150,22500,22150,22450,348,7770000,2599,2017
20240808,905,22400,22400,22300,22300,614,13730000,3041,2189
20240808,906,22400,22400,22350,22400,534,11950000,3168,2596
20240808,907,22400,22550,22400,22500,1437,32330000,4112,3089
20240808,908,22500,22500,22350,22400,1847,41450000,5793,3255
20240808,909,22400,22400,22250,22300,629,14030000,6362,3315
20240808,910,22300,22450,22300,22450,281,6300000,6363,3595
20240808,911,22350,22400,22300,22350,262,5850000,6545,3675
20240808,912,22350,22500,22350,22500,173,3880000,6550,3843
20240808,913,22450,22600,22400,22600,2288,51570000,6783,5898
20240808,914,22600,22950,22600,22900,4982,113410000,8454,9209
20240808,915,22900,22900,22750,22850,3538,80780000,10925,10276
20240808,916,22850,22850,22650,22650,2836,64460000,13428,10609
20240808,917,22700,22800,22650,22800,849,19300000,14059,10827
20240808,918,22800,22850,22750,22850,377,8600000,14149,11114
20240808,919,22900,22900,22800,22900,978,22350000,14798,11443
20240808,920,22750,22900,22750,22900,863,19710000,15165,11939
20240808,921,22900,22900,22700,22750,4063,92790000,18278,12889
20240808,922,22750,22800,22700,22750,704,16050000,18399,13472
20240808,923,22750,22800,22700,22800,559,12710000,18714,13716
20240808,924,22800,22900,22800,22800,305,6960000,18946,13789
20240808,925,22800,22950,22800,22900,1255,28710000,18973,15017
20240808,926,22900,22950,22900,22900,299,6850000,19128,15161
20240808,927,22850,22950,22850,22950,606,13890000,19179,15716
20240808,928,22950,23000,22900,23000,4122,94670000,20034,18983
20240808,929,23000,23000,22800,22800,785,17980000,20603,19199
20240808,930,22850,22900,22800,22900,2040,46550000,21257,20585
20240808,931,22900,22950,22850,22900,749,17150000,21487,21104
20240808,932,22900,22900,22900,22900,222,5080000,21487,21326
20240808,933,22900,22900,22850,22900,599,13700000,21850,21562
20240808,934,22850,22950,22850,22850,619,14160000,22132,21899
20240808,935,22850,22850,22600,22600,3030,68840000,24705,22356
20240808,936,22600,22650,22600,22600,495,11200000,25055,22501
20240808,937,22650,22650,22500,22600,2124,47940000,26397,23283
20240808,938,22600,22600,22450,22550,1259,28320000,27092,23847
20240808,939,22550,22650,22500,22600,251,5660000,27273,23917
20240808,940,22600,22600,22500,22600,229,5170000,27406,24013
20240808,941,22500,22600,22500,22550,661,14880000,27931,24149
20240808,942,22600,22600,22550,22600,119,2690000,27988,24211
20240808,943,22550,22600,22550,22600,169,3810000,28085,24283
20240808,944,22600,22600,22550,22550,613,13840000,28462,24519
20240808,945,22550,22600,22500,22500,410,9230000,28866,24525
20240808,946,22550,22550,22450,22450,553,12440000,29370,24574
20240808,947,22450,22450,22200,22350,3216,71770000,32075,25085
20240808,948,22250,22350,22200,22350,901,20040000,32746,25315
20240808,949,22400,22450,22350,22400,903,20220000,33043,25921
20240808,950,22400,22450,22400,22450,171,3840000,33072,26063
20240808,951,22450,22600,22400,22500,1283,28860000,33381,27037
20240808,952,22600,22650,22600,22650,345,7800000,33381,27382
20240808,953,22650,22700,22650,22700,173,3920000,33381,27555
