날짜,시간,시가,고가,저가,종가,거래량,거래대금,누적체결매도수량,누적체결매수수량
20240517,901,9880,10130,9870,9990,366877,3643550000,89605,277272
20240517,902,9990,10440,9950,10440,331278,3377140000,205608,492547
20240517,903,10400,10460,10000,10020,281693,2884820000,392099,587749
20240517,904,10030,10180,10000,10100,139597,1411060000,463848,655597
20240517,905,10110,10150,10050,10070,78963,797350000,522947,675461
20240517,906,10050,10080,9880,9990,115187,1146620000,602291,711304
20240517,907,9990,10040,9930,9970,73585,734570000,647651,739529
20240517,908,9930,10030,9930,10000,56311,562190000,670277,773214
20240517,909,10000,10010,9940,9960,48954,487800000,708437,784008
20240517,910,9960,9980,9890,9900,49460,491290000,749083,792822
20240517,911,9890,9900,9730,9740,141438,1387980000,876334,807009
20240517,912,9730,9770,9670,9670,76934,747170000,934377,825900
20240517,913,9670,9700,9610,9620,108096,1042950000,986438,881935
20240517,914,9650,9680,9600,9600,57368,551880000,1027688,898053
20240517,915,9610,9690,9600,9690,38243,368270000,1045739,918245
20240517,916,9680,9690,9560,9560,63126,606530000,1102907,924203
20240517,917,9560,9620,9520,9620,44454,424690000,1134534,937030
20240517,918,9620,9660,9560,9570,13949,134060000,1142516,942997
20240517,919,9570,9590,9530,9530,22306,212830000,1156421,951398
20240517,920,9530,9540,9480,9500,35928,341530000,1189131,954616
20240517,921,9490,9490,9430,9440,40651,384460000,1224962,959436
20240517,922,9430,9470,9430,9470,40303,380420000,1247350,977351
20240517,923,9470,9530,9440,9460,28503,270510000,1262182,991022
20240517,924,9450,9470,9440,9460,12706,120080000,1269488,996422
20240517,925,9460,9470,9410,9420,24122,227680000,1292674,997358
20240517,926,9420,9420,9310,9330,72266,676420000,1345062,1017236
20240517,927,9320,9400,9310,9340,25774,240500000,1359720,1028352
20240517,928,9340,9340,9230,9260,53675,497700000,1393297,1048450
20240517,929,9260,9330,9250,9320,20508,190590000,1403041,1059214
20240517,930,9310,9360,9300,9330,11668,108830000,1407481,1066442
20240517,931,9310,9330,9300,9320,5319,49560000,1410890,1068352
20240517,932,9320,9330,9210,9230,41992,389120000,1450345,1070889
20240517,933,9220,9230,9180,9190,28881,265860000,1472874,1077241
20240517,934,9180,9240,9160,9200,25859,237830000,1481359,1094615
20240517,935,9210,9210,9170,9180,9330,85680000,1488647,1096657
20240517,936,9180,9270,9160,9230,13885,127850000,1492194,1106995
20240517,937,9220,9230,9170,9200,13433,123490000,1503887,1108735
20240517,938,9180,9230,9170,9230,14336,131890000,1510909,1116049
20240517,939,9230,9260,9220,9260,4980,46010000,1512189,1119749
20240517,940,9260,9350,9250,9280,18932,175860000,1520145,1130725
20240517,941,9280,9290,9200,9230,19894,184030000,1537808,1132956
20240517,942,9240,9260,9230,9230,2473,22870000,1539075,1134162
20240517,943,9230,9260,9220,9240,2892,26710000,1541324,1134805
20240517,944,9250,9250,9180,9180,15445,142220000,1555807,1135767
20240517,945,9190,9200,9110,9110,30204,276260000,1583046,1138732
20240517,946,9110,9150,9110,9120,14265,130160000,1588079,1147964
20240517,947,9130,9170,9120,9140,12251,112050000,1594146,1154148
20240517,948,9150,9160,9130,9140,5121,46800000,1597553,1155862
20240517,949,9140,9150,9130,9140,2541,23230000,1598559,1157397
20240517,950,9140,9150,9090,9100,20240,184450000,1616460,1159736
