날짜,시간,시가,고가,저가,종가,거래량,거래대금,누적체결매도수량,누적체결매수수량
20240712,901,15780,15940,15760,15900,92955,1473130000,13119,79836
20240712,902,15890,15980,15890,15960,47546,757550000,22563,117938
20240712,903,15970,16010,15960,16000,35708,570830000,33529,142680
20240712,904,16000,16070,16000,16050,34328,550730000,41652,168885
20240712,905,16050,16100,16050,16080,31021,498950000,52864,188694
20240712,906,16080,16090,16030,16030,24130,387830000,67754,197934
20240712,907,16030,16120,15990,16120,70139,1128410000,75295,260532
20240712,908,16120,16270,16100,16270,47107,761170000,84012,298922
20240712,909,16270,16340,16250,16260,36463,594460000,102110,317287
20240712,910,16260,16330,16250,16330,44844,731530000,109089,355152
20240712,911,16330,16450,16320,16440,81679,1339400000,130627,415293
20240712,912,16430,16590,16420,16570,92634,1528210000,153541,485013
20240712,913,16570,16640,16480,16510,65946,1092330000,182782,521718
20240712,914,16520,16580,16450,16580,57300,945850000,202390,559410
20240712,915,16570,16590,16510,16560,36953,611860000,222715,576038
20240712,916,16560,16570,16470,16540,32294,533920000,242782,588265
20240712,917,16540,16560,16490,16510,44332,732820000,255594,619785
20240712,918,16500,16540,16420,16420,49667,819400000,287299,637747
20240712,919,16420,16510,16390,16440,42007,691390000,306487,660566
20240712,920,16450,16480,16440,16440,10346,170290000,311789,665610
20240712,921,16450,16450,16310,16410,20750,340040000,325773,672376
20240712,922,16420,16440,16320,16400,21331,349050000,336906,682574
20240712,923,16390,16420,16330,16370,14971,245350000,343460,690991
20240712,924,16390,16390,16320,16360,19884,325030000,356919,697416
20240712,925,16350,16380,16340,16340,14699,240490000,363003,706031
20240712,926,16350,16350,16260,16280,32580,530800000,382641,718973
20240712,927,16280,16280,16200,16240,32328,524780000,407065,726877
20240712,928,16230,16240,16150,16160,15820,256380000,419712,730050
20240712,929,16160,16230,16140,16230,21852,353150000,431225,740389
20240712,930,16220,16220,16090,16110,21996,354870000,449669,743941
20240712,931,16110,16180,16100,16160,6026,97300000,452902,746734
20240712,932,16170,16180,16140,16160,6825,110330000,457228,749233
20240712,933,16160,16160,16130,16140,3603,58180000,459280,750784
20240712,934,16150,16240,16140,16210,24653,399360000,461660,773057
20240712,935,16220,16220,16180,16190,5584,90440000,466257,774044
20240712,936,16180,16190,16160,16160,1721,27820000,467660,774362
20240712,937,16150,16160,16080,16080,17933,288970000,484614,775341
20240712,938,16090,16110,16070,16080,12997,209080000,488829,784123
20240712,939,16080,16110,16080,16090,5711,91880000,493095,785568
20240712,940,16090,16140,16080,16100,7603,122420000,494850,791416
20240712,941,16100,16180,16100,16170,3353,54160000,495878,793741
20240712,942,16190,16190,16090,16090,15227,245820000,510283,794563
20240712,943,16100,16110,16090,16090,1958,31530000,510590,796214
20240712,944,16100,16100,16050,16060,5992,96290000,515316,797480
20240712,945,16070,16100,16050,16090,3234,52000000,516065,799965
20240712,946,16100,16140,16070,16130,19213,309150000,518045,817198
20240712,947,16130,16170,16130,16150,3202,51710000,518781,819664
20240712,948,16150,16160,16130,16140,3836,61940000,521009,821272
20240712,949,16130,16150,16130,16140,2135,34460000,521599,822817
20240712,950,16140,16150,16120,16120,2170,35010000,523387,823199
20240712,951,16120,16170,16120,16170,6934,111980000,523830,829690
20240712,952,16170,16170,16160,16170,2712,43840000,524822,831410
20240712,953,16160,16210,16150,16210,19763,319880000,527429,848566
20240712,954,16200,16220,16200,16210,7616,123460000,530104,853507
20240712,955,16210,16250,16200,16220,20990,340610000,531940,872661
20240712,956,16230,16240,16220,16220,9453,153410000,534789,879265
20240712,957,16220,16220,16120,16130,5957,96300000,540104,879907
20240712,958,16130,16150,16130,16140,1323,21350000,540674,880660
20240712,959,16140,16160,16140,16150,2098,33890000,541573,881859
20240712,1000,16140,16150,16080,16090,12439,200400000,552289,883582
20240712,1001,16090,16100,16060,16070,4908,78920000,556531,884248
20240712,1002,16070,16090,16050,16090,3139,50440000,558494,885424
20240712,1003,16090,16090,16050,16090,4510,72440000,561998,886430
20240712,1004,16080,16090,16010,16020,9125,146330000,570327,887226
20240712,1005,16010,16050,16010,16010,11118,178160000,579255,889416
20240712,1006,16000,16020,15980,16020,18531,296490000,595327,891875
20240712,1007,16020,16020,16000,16010,10971,175580000,605555,892618
20240712,1008,16010,16010,15980,15990,5182,82890000,610205,893150
20240712,1009,15990,16000,15960,15970,4296,68640000,613383,894268
20240712,1010,15970,16030,15970,16020,11066,177060000,616038,902679
20240712,1011,16010,16070,16000,16070,8037,128900000,620127,906627
20240712,1012,16010,16070,16010,16050,1572,25220000,621292,907034
20240712,1013,16060,16090,16050,16060,4194,67400000,623496,909024
20240712,1014,16060,16090,16030,16090,5376,86320000,626791,911105
20240712,1015,16080,16090,16070,16080,3079,49530000,627430,913545
20240712,1016,16090,16130,16080,16130,15504,249610000,627577,928902
20240712,1017,16130,16140,16110,16130,3255,52500000,628646,931088
